Date,VIX,DXY,US10Y,US03M,US10Y_US03M_DIFF
2000-07-11,20.110000610351562,107.13999938964844,6.047999858856201,5.920000076293945,0.12799978256225586
2000-07-12,20.030000686645508,108.12000274658203,6.077000141143799,5.989999771118164,0.08700037002563477
2000-07-13,20.030000686645508,108.54000091552734,5.992000102996826,5.980000019073486,0.012000083923339844
2000-07-14,19.31999969482422,108.44999694824219,6.093999862670898,5.96999979019165,0.12400007247924805
2000-07-17,19.450000762939453,108.69999694824219,6.145999908447266,5.960000038146973,0.18599987030029297
2000-07-18,19.75,109.37999725341797,6.140999794006348,5.96999979019165,0.17100000381469727
2000-07-19,19.649999618530273,109.58999633789062,6.150000095367432,5.980000019073486,0.1700000762939453
2000-07-20,18.940000534057617,108.61000061035156,6.013000011444092,6.0,0.013000011444091797
2000-07-21,18.940000534057617,108.41999816894531,6.0,5.940000057220459,0.059999942779541016
2000-07-24,19.920000076293945,108.69000244140625,6.025000095367432,5.96999979019165,0.05500030517578125
2000-07-25,19.389999389648438,108.37999725341797,6.020999908447266,6.010000228881836,0.010999679565429688
2000-07-26,19.670000076293945,108.11000061035156,6.020999908447266,5.989999771118164,0.031000137329101562
2000-07-27,19.600000381469727,108.88999938964844,6.0,6.019999980926514,-0.019999980926513672
2000-07-28,20.84000015258789,109.73999786376953,6.025000095367432,6.0,0.02500009536743164
2000-07-31,20.739999771118164,109.56999969482422,6.0289998054504395,6.019999980926514,0.008999824523925781
2000-08-01,20.549999237060547,110.05000305175781,5.991000175476074,6.059999942779541,-0.0689997673034668
2000-08-02,20.0,110.66999816894531,5.968999862670898,6.050000190734863,-0.08100032806396484
2000-08-03,19.989999771118164,110.9800033569336,5.943999767303467,6.039999961853027,-0.09600019454956055
2000-08-04,18.6200008392334,110.8499984741211,5.901000022888184,6.039999961853027,-0.13899993896484375
2000-08-07,19.030000686645508,110.80000305175781,5.947999954223633,6.039999961853027,-0.09200000762939453
2000-08-08,18.790000915527344,111.31999969482422,5.914000034332275,6.070000171661377,-0.15600013732910156
2000-08-09,19.18000030517578,111.44000244140625,5.908999919891357,6.050000190734863,-0.14100027084350586
2000-08-10,19.190000534057617,110.9000015258789,5.75,6.059999942779541,-0.309999942779541
2000-08-11,18.549999237060547,111.20999908447266,5.7870001792907715,6.090000152587891,-0.30299997329711914
2000-08-14,17.8799991607666,111.08000183105469,5.770999908447266,6.079999923706055,-0.30900001525878906
2000-08-15,17.979999542236328,110.51000213623047,5.800000190734863,6.079999923706055,-0.2799997329711914
2000-08-16,18.020000457763672,110.26000213623047,5.816999912261963,6.079999923706055,-0.2630000114440918
2000-08-17,17.479999542236328,110.11000061035156,5.803999900817871,6.070000171661377,-0.26600027084350586
2000-08-18,17.049999237060547,111.01000213623047,5.765999794006348,6.070000171661377,-0.3040003776550293
2000-08-21,17.350000381469727,111.45999908447266,5.770999908447266,6.079999923706055,-0.30900001525878906
2000-08-22,17.469999313354492,111.79000091552734,5.76200008392334,6.079999923706055,-0.31799983978271484
2000-08-23,17.3799991607666,111.41999816894531,5.724999904632568,6.090000152587891,-0.36500024795532227
2000-08-24,17.040000915527344,111.2300033569336,5.716000080108643,6.090000152587891,-0.37400007247924805
2000-08-25,16.530000686645508,111.3499984741211,5.7210001945495605,6.110000133514404,-0.38899993896484375
2000-08-28,16.540000915527344,111.45999908447266,5.765999794006348,6.130000114440918,-0.3640003204345703
2000-08-29,16.889999389648438,112.19999694824219,5.808000087738037,6.119999885559082,-0.3119997978210449
2000-08-30,17.690000534057617,112.13999938964844,5.800000190734863,6.119999885559082,-0.31999969482421875
2000-08-31,16.84000015258789,112.5999984741211,5.729000091552734,6.110000133514404,-0.3810000419616699
2000-09-01,17.530000686645508,111.41999816894531,5.675000190734863,6.079999923706055,-0.4049997329711914
2000-09-05,19.81999969482422,112.41000366210938,5.683000087738037,6.059999942779541,-0.3769998550415039
2000-09-06,20.790000915527344,114.12000274658203,5.711999893188477,6.010000228881836,-0.2980003356933594
2000-09-07,19.420000076293945,113.6500015258789,5.749000072479248,6.0,-0.25099992752075195
2000-09-08,18.459999084472656,114.33999633789062,5.723999977111816,5.960000038146973,-0.23600006103515625
2000-09-11,18.399999618530273,115.37000274658203,5.757999897003174,5.940000057220459,-0.18200016021728516
2000-09-12,18.59000015258789,115.16999816894531,5.769999980926514,5.909999847412109,-0.1399998664855957
2000-09-13,18.31999969482422,115.33999633789062,5.728000164031982,5.909999847412109,-0.18199968338012695
2000-09-14,18.260000228881836,115.16000366210938,5.77400016784668,5.949999809265137,-0.17599964141845703
2000-09-15,18.520000457763672,115.94000244140625,5.833000183105469,5.960000038146973,-0.1269998550415039
2000-09-18,20.25,116.0,5.870999813079834,5.949999809265137,-0.07899999618530273
2000-09-19,19.540000915527344,116.11000061035156,5.849999904632568,5.96999979019165,-0.11999988555908203
2000-09-20,19.93000030517578,116.41000366210938,5.892000198364258,5.96999979019165,-0.07799959182739258
2000-09-21,20.18000030517578,115.2699966430664,5.870999813079834,5.960000038146973,-0.08900022506713867
2000-09-22,20.739999771118164,113.55999755859375,5.828999996185303,5.96999979019165,-0.14099979400634766
2000-09-25,21.40999984741211,114.05999755859375,5.833000183105469,5.980000019073486,-0.14699983596801758
2000-09-26,21.8799991607666,113.16000366210938,5.798999786376953,5.980000019073486,-0.1810002326965332
2000-09-27,21.670000076293945,113.11000061035156,5.820000171661377,6.010000228881836,-0.19000005722045898
2000-09-28,19.469999313354492,113.30999755859375,5.811999797821045,6.050000190734863,-0.23800039291381836
2000-09-29,20.56999969482422,113.25,5.7779998779296875,6.03000020980835,-0.2520003318786621
2000-10-02,21.229999542236328,113.79000091552734,5.820000171661377,6.010000228881836,-0.19000005722045898
2000-10-03,21.850000381469727,114.22000122070312,5.867000102996826,6.050000190734863,-0.1830000877380371
2000-10-04,21.540000915527344,114.16999816894531,5.892000198364258,6.039999961853027,-0.14799976348876953
2000-10-05,21.030000686645508,114.73999786376953,5.854000091552734,6.050000190734863,-0.1960000991821289
2000-10-06,22.709999084472656,114.8499984741211,5.815999984741211,6.050000190734863,-0.23400020599365234
2000-10-09,24.020000457763672,114.80999755859375,5.815999984741211,6.050000190734863,-0.23400020599365234
2000-10-10,24.860000610351562,114.36000061035156,5.795000076293945,6.039999961853027,-0.24499988555908203
2000-10-11,26.56999969482422,114.48999786376953,5.769999980926514,6.039999961853027,-0.26999998092651367
2000-10-12,30.510000228881836,114.88999938964844,5.715000152587891,6.0,-0.2849998474121094
2000-10-13,27.600000381469727,115.86000061035156,5.715000152587891,6.0,-0.2849998474121094
2000-10-16,26.790000915527344,116.38999938964844,5.739999771118164,6.039999961853027,-0.3000001907348633
2000-10-17,27.84000015258789,115.88999938964844,5.664999961853027,6.090000152587891,-0.4250001907348633
2000-10-18,28.719999313354492,117.33000183105469,5.6570000648498535,6.119999885559082,-0.4629998207092285
2000-10-19,25.09000015258789,116.94000244140625,5.6519999504089355,6.119999885559082,-0.4679999351501465
2000-10-20,24.239999771118164,117.16000366210938,5.636000156402588,6.119999885559082,-0.48399972915649414
2000-10-23,24.690000534057617,117.54000091552734,5.581999778747559,6.150000095367432,-0.568000316619873
2000-10-24,24.280000686645508,117.41999816894531,5.623000144958496,6.159999847412109,-0.5369997024536133
2000-10-25,26.649999618530273,118.48999786376953,5.685999870300293,6.179999828338623,-0.4939999580383301
2000-10-26,28.6200008392334,118.5,5.672999858856201,6.159999847412109,-0.4869999885559082
2000-10-27,26.469999313354492,117.38999938964844,5.710999965667725,6.150000095367432,-0.43900012969970703
2000-10-30,25.459999084472656,117.25,5.728000164031982,6.179999828338623,-0.4519996643066406
2000-10-31,23.6299991607666,116.6500015258789,5.756999969482422,6.150000095367432,-0.39300012588500977
2000-11-01,24.280000686645508,115.55999755859375,5.736000061035156,6.170000076293945,-0.43400001525878906
2000-11-02,23.920000076293945,115.61000061035156,5.739999771118164,6.170000076293945,-0.43000030517578125
2000-11-03,23.670000076293945,114.97000122070312,5.803999900817871,6.190000057220459,-0.3860001564025879
2000-11-06,24.520000457763672,115.69000244140625,5.855000019073486,6.21999979019165,-0.36499977111816406
2000-11-07,24.90999984741211,115.5199966430664,5.859000205993652,6.21999979019165,-0.36099958419799805
2000-11-08,25.65999984741211,116.2300033569336,5.849999904632568,6.210000038146973,-0.3600001335144043
2000-11-09,27.200000762939453,115.33999633789062,5.808000087738037,6.179999828338623,-0.37199974060058594
2000-11-10,28.530000686645508,115.79000091552734,5.795000076293945,6.170000076293945,-0.375
2000-11-13,29.059999465942383,115.69999694824219,5.761000156402588,6.170000076293945,-0.4089999198913574
2000-11-14,26.809999465942383,116.22000122070312,5.74399995803833,6.150000095367432,-0.40600013732910156
2000-11-15,26.149999618530273,116.3499984741211,5.697999954223633,6.170000076293945,-0.4720001220703125
2000-11-16,25.049999237060547,116.93000030517578,5.669000148773193,6.150000095367432,-0.4809999465942383
2000-11-17,24.809999465942383,117.30999755859375,5.693999767303467,6.150000095367432,-0.45600032806396484
2000-11-20,27.43000030517578,117.3499984741211,5.664000034332275,6.159999847412109,-0.495999813079834
2000-11-21,26.6200008392334,117.94999694824219,5.659999847412109,6.170000076293945,-0.5100002288818359
2000-11-22,27.709999084472656,117.8499984741211,5.5929999351501465,6.170000076293945,-0.5770001411437988
2000-11-23,27.709999084472656,118.08999633789062,5.5929999351501465,6.170000076293945,-0.5770001411437988
2000-11-24,26.0,118.4800033569336,5.622000217437744,6.170000076293945,-0.5479998588562012
2000-11-27,26.93000030517578,117.0999984741211,5.625999927520752,6.130000114440918,-0.504000186920166
2000-11-28,27.639999389648438,116.58000183105469,5.589000225067139,6.099999904632568,-0.5109996795654297
2000-11-29,27.489999771118164,116.61000061035156,5.543000221252441,6.050000190734863,-0.5069999694824219
2000-11-30,29.649999618530273,115.23999786376953,5.439000129699707,6.010000228881836,-0.5710000991821289
2000-12-01,27.479999542236328,114.7300033569336,5.513000011444092,6.039999961853027,-0.5269999504089355
2000-12-04,27.780000686645508,113.70999908447266,5.521999835968018,5.980000019073486,-0.45800018310546875
2000-12-05,24.989999771118164,114.47000122070312,5.429999828338623,5.900000095367432,-0.4700002670288086
2000-12-06,25.06999969482422,113.30999755859375,5.318999767303467,5.900000095367432,-0.5810003280639648
2000-12-07,25.34000015258789,113.54000091552734,5.298999786376953,5.920000076293945,-0.6210002899169922
2000-12-08,22.40999984741211,114.05000305175781,5.343999862670898,5.900000095367432,-0.5560002326965332
2000-12-11,23.510000228881836,114.29000091552734,5.360000133514404,5.889999866485596,-0.5299997329711914
2000-12-12,24.8799991607666,114.26000213623047,5.3429999351501465,5.889999866485596,-0.5469999313354492
2000-12-13,23.6299991607666,114.70999908447266,5.2779998779296875,5.429999828338623,-0.15199995040893555
2000-12-14,24.860000610351562,113.37999725341797,5.2129998207092285,5.869999885559082,-0.6570000648498535
2000-12-15,26.549999237060547,112.9000015258789,5.176000118255615,5.829999923706055,-0.6539998054504395
2000-12-18,27.700000762939453,113.06999969482422,5.156000137329102,5.78000020980835,-0.624000072479248
2000-12-19,27.170000076293945,113.20999908447266,5.184000015258789,5.75,-0.5659999847412109
2000-12-20,31.739999771118164,111.97000122070312,5.074999809265137,5.670000076293945,-0.5950002670288086
2000-12-21,29.65999984741211,111.51000213623047,5.0229997634887695,5.21999979019165,-0.19700002670288086
2000-12-22,27.549999237060547,110.81999969482422,5.001999855041504,5.119999885559082,-0.11800003051757812
2000-12-26,28.729999542236328,110.30999755859375,5.021999835968018,5.590000152587891,-0.568000316619873
2000-12-27,28.139999389648438,110.31999969482422,5.085999965667725,5.599999904632568,-0.5139999389648438
2000-12-28,26.56999969482422,110.37999725341797,5.113999843597412,5.699999809265137,-0.5859999656677246
2000-12-29,26.850000381469727,109.55999755859375,5.110000133514404,5.730000019073486,-0.619999885559082
2001-01-02,29.989999771118164,108.7699966430664,4.916999816894531,5.679999828338623,-0.7630000114440918
2001-01-03,26.600000381469727,110.16999816894531,5.0970001220703125,5.53000020980835,-0.4330000877380371
2001-01-04,26.969999313354492,108.80999755859375,5.013000011444092,5.239999771118164,-0.22699975967407227
2001-01-05,28.670000076293945,108.41999816894531,4.947999954223633,4.96999979019165,-0.021999835968017578
2001-01-08,29.84000015258789,108.86000061035156,4.896999835968018,5.050000190734863,-0.1530003547668457
2001-01-09,27.989999771118164,109.5199966430664,4.964000225067139,5.090000152587891,-0.12599992752075195
2001-01-10,26.799999237060547,109.86000061035156,5.084000110626221,5.139999866485596,-0.055999755859375
2001-01-11,25.790000915527344,109.01000213623047,5.116000175476074,5.159999847412109,-0.043999671936035156
2001-01-12,24.559999465942383,109.36000061035156,5.230000019073486,5.130000114440918,0.09999990463256836
2001-01-15,24.559999465942383,109.97000122070312,5.230000019073486,5.130000114440918,0.09999990463256836
2001-01-16,25.280000686645508,110.11000061035156,5.234000205993652,5.210000038146973,0.024000167846679688
2001-01-17,24.93000030517578,110.80999755859375,5.156000137329102,5.21999979019165,-0.06399965286254883
2001-01-18,23.3700008392334,109.94000244140625,5.09499979019165,5.139999866485596,-0.04500007629394531
2001-01-19,23.239999771118164,110.66000366210938,5.173999786376953,5.090000152587891,0.0839996337890625
2001-01-22,23.25,110.23999786376953,5.2210001945495605,5.099999904632568,0.12100028991699219
2001-01-23,21.56999969482422,110.23999786376953,5.27400016784668,5.090000152587891,0.18400001525878906
2001-01-24,22.030000686645508,111.68000030517578,5.302999973297119,5.130000114440918,0.17299985885620117
2001-01-25,22.639999389648438,111.61000061035156,5.269999980926514,5.119999885559082,0.15000009536743164
2001-01-26,22.56999969482422,111.45999908447266,5.252999782562256,5.03000020980835,0.22299957275390625
2001-01-29,22.610000610351562,111.7699966430664,5.295000076293945,4.980000019073486,0.315000057220459
2001-01-30,22.56999969482422,110.9800033569336,5.211999893188477,4.880000114440918,0.3319997787475586
2001-01-31,22.020000457763672,110.5199966430664,5.178999900817871,4.840000152587891,0.33899974822998047
2001-02-01,21.65999984741211,109.66000366210938,5.060999870300293,4.849999904632568,0.2109999656677246
2001-02-02,21.950000762939453,110.31999969482422,5.138000011444092,4.920000076293945,0.21799993515014648
2001-02-05,22.190000534057617,109.88999938964844,5.145999908447266,4.949999809265137,0.1960000991821289
2001-02-06,21.979999542236328,110.7699966430664,5.195000171661377,4.929999828338623,0.2650003433227539
2001-02-07,21.670000076293945,110.88999938964844,5.178999900817871,4.929999828338623,0.24900007247924805
2001-02-08,21.459999084472656,112.05999755859375,5.098999977111816,4.940000057220459,0.15899991989135742
2001-02-09,22.030000686645508,111.5199966430664,5.015999794006348,4.909999847412109,0.10599994659423828
2001-02-12,21.920000076293945,111.19000244140625,5.047999858856201,4.920000076293945,0.12799978256225586
2001-02-13,21.3700008392334,111.95999908447266,5.067999839782715,4.909999847412109,0.15799999237060547
2001-02-14,21.520000457763672,112.04000091552734,5.105000019073486,4.929999828338623,0.17500019073486328
2001-02-15,20.270000457763672,113.19999694824219,5.177999973297119,4.940000057220459,0.23799991607666016
2001-02-16,22.1200008392334,112.26000213623047,5.0929999351501465,4.880000114440918,0.21299982070922852
2001-02-19,22.1200008392334,111.91999816894531,5.0929999351501465,4.880000114440918,0.21299982070922852
